ID;Session;Period;Session_type;Final_payoff;Lottery;Lottery_payoff;Game_payoff;Period_paid;Currency;Risk_order;ShowUp_fee;EG_q1;EG_q2;EG_q3;EG_q_env1;EG_q_env2;EG_q_ultimatum;Role;Payoff;w;T;a;Good_state;Partner_lottery;Group;Survey_payoff;Survey_strategy;Survey_risk;Survey_genre;Survey_age;Survey_BACplus;Survey_field;Survey_lot;Survey_lot_comment;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;5;9;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Retailer;11;0,2;0,05;1;1;4;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;5;9;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Manufacturer;12;0,2;0,04;1;1;1;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;5;9;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Retailer;12;0;0,13;1;1;3;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;5;9;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Retailer;0;0;0,19;0;NA;3;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;5;9;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Retailer;8;-0,1;0,22;1;1;6;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;5;9;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Retailer;10;0;0,15;1;1;4;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;5;9;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Manufacturer;13;0,2;0,05;1;1;1;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;5;9;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Manufacturer;16;-0,1;0,22;1;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;5;9;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Manufacturer;14;0,2;0,06;1;1;1;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;5;9;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Manufacturer;13;0;0,13;1;1;1;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;5;9;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Retailer;6;0,6;-0,02;1;1;3;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;5;9;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Manufacturer;15;0;0,15;1;1;1;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;5;9;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Retailer;12;0,2;0,04;1;1;6;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;5;9;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Retailer;10;0,4;-0,01;1;1;6;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;5;9;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Retailer;12;0;0,13;1;1;3;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;5;9;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Manufacturer;15;0;0,15;1;1;3;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;5;9;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Manufacturer;13;0,2;0,05;1;1;2;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;5;9;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Manufacturer;10;0,6;-0,02;1;1;1;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;5;9;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Manufacturer;0;0;0,19;0;NA;2;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;5;9;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Retailer;10;0;0,15;1;1;6;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;5;9;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Manufacturer;13;0;0,13;1;1;2;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;7;9;alpha_75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Retailer;-4;0,2;0,04;1;0;3;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;7;9;alpha_75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Manufacturer;1;0,3;0,01;1;0;2;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;7;9;alpha_75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Retailer;0;0,2;0,04;0;NA;4;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;7;9;alpha_75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Manufacturer;0;0,35;0,03;0;NA;3;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;7;9;alpha_75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Retailer;13;0,2;0,03;1;1;3;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;7;9;alpha_75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Retailer;13;0,15;0,05;1;1;3;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;7;9;alpha_75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Retailer;0;0,35;0,03;0;NA;3;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;7;9;alpha_75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Manufacturer;3;0,25;0,03;1;0;1;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;7;9;alpha_75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Retailer;-3;0,25;0,03;1;0;3;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;7;9;alpha_75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Manufacturer;0;0,2;0,04;0;NA;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;7;9;alpha_75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Retailer;12;0,2;0,04;1;1;3;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;7;9;alpha_75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Manufacturer;11;0,3;0,01;1;1;1;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;7;9;alpha_75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Retailer;11;0,3;0,01;1;1;3;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;7;9;alpha_75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Retailer;10;0,35;0;1;1;6;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;7;9;alpha_75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Manufacturer;11;0,15;0,05;1;1;1;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;7;9;alpha_75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Retailer;-1;0,3;0,01;1;0;5;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;7;9;alpha_75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Manufacturer;12;0,2;0,04;1;1;1;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;7;9;alpha_75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Manufacturer;1;0,4;0,01;1;0;3;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;7;9;alpha_75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Manufacturer;0;0,2;0,04;0;NA;1;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;7;9;alpha_75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Manufacturer;11;0,2;0,03;1;1;1;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;7;9;alpha_75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Retailer;-1;0,4;0,01;1;0;3;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;7;9;alpha_75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Manufacturer;11;0,35;0;1;1;2;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;7;9;alpha_75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Manufacturer;4;0,2;0,04;1;0;3;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;7;9;alpha_75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Retailer;0;0,2;0,04;0;NA;5;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;8;9;alpha_75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Manufacturer;12;0,4;0;1;1;1;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;8;9;alpha_75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Manufacturer;12;0,4;0;1;1;2;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;8;9;alpha_75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Retailer;9;0,4;0;1;1;3;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;8;9;alpha_75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Manufacturer;12;0,4;0;1;1;1;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;8;9;alpha_75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Retailer;9;0,4;0;1;1;4;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;8;9;alpha_75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Retailer;6;0,55;-0,01;1;1;4;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;8;9;alpha_75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Manufacturer;0;0,4;0,01;0;NA;2;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;8;9;alpha_75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Retailer;9;0,4;0;1;1;6;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;8;9;alpha_75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Manufacturer;11;0,2;0,03;1;1;2;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;8;9;alpha_75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Retailer;9;0,4;0;1;1;6;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;8;9;alpha_75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Manufacturer;11;0,55;-0,01;1;1;2;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;8;9;alpha_75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Retailer;10;0,35;0;1;1;6;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;8;9;alpha_75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Manufacturer;0;0,4;0,01;0;NA;1;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;8;9;alpha_75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Manufacturer;12;0,4;0;1;1;2;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;8;9;alpha_75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Retailer;9;0,4;0;1;1;4;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;8;9;alpha_75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Manufacturer;11;0,4;-0,01;1;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;8;9;alpha_75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Retailer;0;0,4;0,01;0;NA;3;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;8;9;alpha_75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Manufacturer;11;0,35;0;1;1;3;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;8;9;alpha_75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Retailer;0;0,4;0,01;0;NA;5;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;8;9;alpha_75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Manufacturer;1;0,25;0,01;1;0;1;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;8;9;alpha_75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Retailer;10;0,4;-0,01;1;1;6;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;8;9;alpha_75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Retailer;-1;0,25;0,01;1;0;3;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;8;9;alpha_75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Retailer;13;0,2;0,03;1;1;6;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;8;9;alpha_75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Manufacturer;12;0,4;0;1;1;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
